crime_id,date,year,area,latitude,longitude,crime_type,crime_category,gender_victim,age_victim,no_of_cctv,response_time_min,crime_reported,weather_condition,day_of_week,is_festival_day,crime_outcome,crime_date_parsed
5926c292-6953-4d5c-8244-85ded3e49fce,2011-02-03,2011,Mohanpur,30.411428,78.000021,Stalking,Property,Unknown,55,6,58.71,1,Clear,Thursday,0,Unsolved,2011-02-03
7274b97b-a296-4963-9af5-0d70065c6028,2011-02-04,2011,Majra,30.308771,78.058229,Harassment,Violent,Male,10,5,42.44,1,Cloudy,Friday,1,Under Investigation,2011-02-04
669de9b9-d2db-4f7d-a5e9-6440ddf67933,2011-02-04,2011,Saharanpur Road,30.339561,78.016336,Attempt to Murder,Property,Unknown,70,0,32.64,0,Stormy,Friday,0,Under Investigation,2011-02-04
ff062377-7483-43fd-9302-67ac084ba4b0,2011-02-04,2011,Kudkan,30.426269,78.149386,Fraud,Violent,Male,34,3,2.73,0,Clear,Friday,0,Solved,2011-02-04
d8aa5fc6-cdee-4647-a6e1-7631158e13af,2011-02-05,2011,Gulab Bagh,30.290613,78.187393,Illegal Possession,Violent,Other,18,2,34.58,1,Clear,Saturday,1,Under Investigation,2011-02-05
54587ffb-5534-4faa-adc3-4e3aada8ecaa,2011-02-05,2011,Malsi,30.405611,78.006242,Drug Trafficking,Property,Male,21,7,55.4,1,Rainy,Saturday,0,Unsolved,2011-02-05
f5f1a30e-0925-4b8b-ace3-50998cf8af84,2011-02-06,2011,Majra,30.449602,78.179654,Fraud,Violent,Male,30,10,19.18,0,Rainy,Sunday,0,Unsolved,2011-02-06
5d704fc4-3db6-41a7-afc1-1c8f1d502d98,2011-02-09,2011,Majra,30.345743,78.002089,Assault,Property,Unknown,23,4,56.29,0,Cloudy,Wednesday,0,Under Investigation,2011-02-09
09e9ca82-25ca-4d6c-8e1a-a6868f28deb0,2011-02-10,2011,Subhash Road,30.279748,78.070229,Attempt to Murder,Violent,Unknown,65,4,47.38,1,Stormy,Thursday,0,Solved,2011-02-10
dd0287d7-e984-4520-91db-0704b790d2a2,2011-02-10,2011,CID Colony,30.339509,77.936758,Cyber Crime,Violent,Female,53,1,44.12,0,Cloudy,Thursday,0,Under Investigation,2011-02-10
fc4c87f7-c530-40a0-ae51-7070704dd1d1,2011-02-11,2011,Majra,30.332522,78.014288,Assault,Non-Violent,Female,33,3,10.25,1,Stormy,Friday,0,Under Investigation,2011-02-11
a4f2c2b7-a6d2-4631-bba9-834830e6434d,2011-02-13,2011,Mohanpur,30.426203,77.963894,Pickpocketing,Non-Violent,Other,58,2,49.87,0,Rainy,Sunday,0,Unsolved,2011-02-13
c419a336-d4d0-4179-a839-0db25f9d3011,2011-02-13,2011,Prem Nagar,30.27937,77.938425,Pickpocketing,Non-Violent,Male,38,3,44.09,0,Rainy,Sunday,0,Solved,2011-02-13
53caa164-9576-4ceb-9672-ea7f206a42a0,2011-02-14,2011,Mohanpur,30.448968,77.905129,Pickpocketing,Violent,Male,40,9,40.18,1,Cloudy,Monday,0,Unsolved,2011-02-14
1b33d991-a389-48c2-a8ff-7f1153596b4c,2011-02-15,2011,Kudkan,30.35063,78.020606,Cyber Crime,Violent,Other,21,10,53.36,0,Rainy,Tuesday,0,Solved,2011-02-15
f283b733-75fe-4783-be89-bc5879ea36d2,2011-02-15,2011,Rajpur Road,30.376827,77.950921,Fraud,White-Collar,Male,53,2,44.92,0,Stormy,Tuesday,0,Under Investigation,2011-02-15
c2dcce6d-e21a-4ea5-b153-a9e550e7fd1f,2011-02-16,2011,Majra,30.315062,78.000782,Harassment,Property,Unknown,51,9,27.24,0,Rainy,Wednesday,0,Unsolved,2011-02-16
bd9c566b-e574-4f43-b2bf-265cecbcccef,2011-02-16,2011,Mohanpur,30.341614,77.989048,Fraud,White-Collar,Other,22,1,34.57,0,Foggy,Wednesday,1,Unsolved,2011-02-16
a54df03b-891c-4955-a379-0f129cdf0ae1,2011-02-16,2011,Subhash Road,30.343228,78.141048,Burglary,Violent,Female,38,2,11.64,0,Cloudy,Wednesday,0,Under Investigation,2011-02-16
68602e23-5dfd-4f88-9d88-3caca3cc73ba,2011-02-17,2011,Gulab Bagh,30.288538,77.915419,Illegal Possession,White-Collar,Male,53,3,52.76,1,Rainy,Thursday,0,Under Investigation,2011-02-17
446c992d-1e29-4747-b109-a3032527a322,2011-02-17,2011,Subhash Road,30.2504,78.074698,Drug Trafficking,Property,Female,71,2,49.51,1,Stormy,Thursday,0,Solved,2011-02-17
b2caefd4-d473-4a39-953f-ebde5adc4b45,2011-02-17,2011,Malsi,30.438997,77.967407,Forgery,Property,Male,39,4,12.5,1,Cloudy,Thursday,0,Unsolved,2011-02-17
829c91e6-d9bd-4d9d-b964-6a90bbc6c0d4,2011-02-18,2011,Mohanpur,30.346067,77.934564,Cyber Crime,White-Collar,Other,43,4,30.77,1,Stormy,Friday,0,Solved,2011-02-18
196fb7fb-2c93-442f-82c3-59619cf08fd8,2011-02-18,2011,Mohkampur,30.351415,77.980657,Illegal Possession,Non-Violent,Female,13,3,27.15,1,Foggy,Friday,0,Solved,2011-02-18
21664c43-c6dd-4e98-bddf-38e2e0e2d698,2011-02-18,2011,Prem Nagar,30.36787,77.991549,Domestic Violence,Violent,Female,27,1,36.85,0,Foggy,Friday,0,Unsolved,2011-02-18
38a3a804-a7cb-4a9e-ab10-c7208579e1b2,2011-02-19,2011,Majra,30.321187,78.141139,Domestic Violence,Property,Other,44,10,21.28,0,Rainy,Saturday,0,Unsolved,2011-02-19
a4b69600-fdb4-481f-80f9-0e60cea75eb9,2011-02-19,2011,Mohanpur,30.324478,77.981343,Burglary,White-Collar,Other,13,4,58.13,0,Rainy,Saturday,0,Solved,2011-02-19
40576998-8c61-446f-83fc-583490209fec,2011-02-19,2011,Mohkampur,30.300565,78.139425,Cyber Crime,Non-Violent,Other,14,10,11.47,0,Stormy,Saturday,0,Solved,2011-02-19
d3ee8112-a736-4338-ab4c-286b26d7fb15,2011-02-21,2011,Subhash Road,30.375923,77.937517,Fraud,Property,Other,67,6,10.47,0,Rainy,Monday,1,Under Investigation,2011-02-21
9c1b59ab-bed5-4586-b375-05c8df736beb,2011-02-22,2011,Mohanpur,30.287482,78.110265,Kidnapping,Non-Violent,Other,22,0,37.84,0,Cloudy,Tuesday,0,Solved,2011-02-22
7d9d407d-4a4a-48c8-b21f-24deb581648a,2011-02-22,2011,Prem Nagar,30.422223,78.009185,Harassment,Non-Violent,Female,34,9,9.2,1,Cloudy,Tuesday,0,Under Investigation,2011-02-22
0b192afe-d5f0-4972-ab07-e2a1a43da82a,2011-02-23,2011,Mohanpur,30.371592,77.929931,Harassment,Violent,Female,49,6,8.12,1,Stormy,Wednesday,1,Solved,2011-02-23
5066ceda-3a35-4a5b-bc35-27bded44d26e,2011-02-23,2011,Mohanpur,30.269095,77.930603,Domestic Violence,Property,Unknown,73,7,43.71,0,Stormy,Wednesday,0,Unsolved,2011-02-23
c7d19102-7e00-4f64-b4cb-87e8d0c9b71a,2011-02-24,2011,CID Colony,30.367154,78.136131,Pickpocketing,Violent,Female,62,4,56.83,1,Clear,Thursday,0,Unsolved,2011-02-24
d24e4119-56c1-4da7-905c-931eb09f4344,2011-02-25,2011,Majra,30.402756,77.993764,Attempt to Murder,Non-Violent,Other,35,6,18.59,0,Stormy,Friday,0,Under Investigation,2011-02-25
5947cc1c-e03d-4b41-9315-0ba37c54b769,2011-02-26,2011,Majra,30.407156,78.062988,Assault,White-Collar,Male,13,3,55.41,1,Stormy,Saturday,0,Unsolved,2011-02-26
f3e4fab0-9b09-44d8-9d30-a0decbba9175,2011-02-28,2011,Mohanpur,30.295305,78.137235,Cyber Crime,Violent,Female,59,0,5.45,0,Cloudy,Monday,0,Under Investigation,2011-02-28
61d4a160-27b0-407b-9a70-73ae4409b7ee,2011-02-28,2011,Gulab Bagh,30.366329,78.051368,Fraud,White-Collar,Male,23,5,22.85,1,Clear,Monday,0,Unsolved,2011-02-28
6d7fac4a-c0db-4ded-afa5-b1f020458106,2011-03-01,2011,Saharanpur Road,30.326882,78.056458,Cyber Crime,Non-Violent,Unknown,71,5,31.35,0,Stormy,Tuesday,1,Under Investigation,2011-03-01
bc31dcc4-2058-42ba-a13c-2c1e087224e8,2011-03-03,2011,Kudkan,30.360116,78.19012,Harassment,Non-Violent,Female,17,6,38.97,0,Foggy,Thursday,0,Under Investigation,2011-03-03
a188213a-9564-4904-a234-bf18a0113156,2011-03-04,2011,Gulab Bagh,30.445741,77.963939,Harassment,Non-Violent,Male,39,5,19.36,0,Clear,Friday,0,Unsolved,2011-03-04
6d32a8d4-2cf4-452a-b408-5e90f696659e,2011-03-04,2011,Prem Nagar,30.383093,78.143712,Drug Trafficking,Violent,Male,12,8,53.77,0,Stormy,Friday,0,Unsolved,2011-03-04
07fa1b61-bb04-4186-8fa4-9f4c284c8743,2011-03-05,2011,Mohanpur,30.421148,78.085643,Domestic Violence,Violent,Unknown,64,5,44.71,1,Clear,Saturday,0,Solved,2011-03-05
d318f8eb-d9b1-4499-9f6f-9503dff3bc10,2011-03-05,2011,Malsi,30.412643,77.942728,Assault,Non-Violent,Other,71,7,29.38,1,Stormy,Saturday,0,Solved,2011-03-05
39793def-5d1e-484a-8f3f-d13827766a6e,2011-03-06,2011,Majra,30.428007,78.032707,Harassment,Violent,Female,67,6,24.87,0,Stormy,Sunday,0,Unsolved,2011-03-06
1c7b95ba-dbe2-4f93-90ad-d9c4fabc959a,2011-03-06,2011,Saharanpur Road,30.33078,78.049916,Pickpocketing,Violent,Male,17,5,35.77,1,Cloudy,Sunday,0,Solved,2011-03-06
a3f907b9-dc90-4d22-ba2c-cdadd06e13ca,2011-03-06,2011,Malsi,30.389203,77.993441,Arson,Violent,Other,22,9,37.54,1,Clear,Sunday,0,Under Investigation,2011-03-06
ce5308ad-cfe9-4f79-9da2-661dfaaf86ca,2011-03-07,2011,Malsi,30.312257,78.007471,Cyber Crime,Violent,Male,49,1,20.27,0,Stormy,Monday,0,Unsolved,2011-03-07
19985261-9a40-432a-9124-e344dd754d8c,2011-03-08,2011,CID Colony,30.257865,78.086635,Burglary,Violent,Unknown,50,5,12.48,0,Foggy,Tuesday,1,Unsolved,2011-03-08
e11074df-d62f-4021-9a95-45b916d08ced,2011-03-10,2011,Gulab Bagh,30.445256,78.012756,Illegal Possession,Violent,Other,75,9,34.21,0,Cloudy,Thursday,0,Under Investigation,2011-03-10
2385d737-3354-41d5-9d49-240360dfa1d2,2011-03-11,2011,Subhash Road,30.278722,78.022022,Assault,Violent,Unknown,27,10,19.49,0,Cloudy,Friday,0,Unsolved,2011-03-11
5cf8d806-0d1b-4c29-9061-5fcf74fb9fac,2011-03-11,2011,Subhash Road,30.274649,78.04096,Drug Trafficking,Violent,Unknown,18,6,39.56,0,Rainy,Friday,0,Solved,2011-03-11
060e5224-6075-4e54-b735-da8281512027,2011-03-12,2011,Majra,30.390125,78.083746,Cyber Crime,Non-Violent,Other,14,4,51.92,0,Clear,Saturday,0,Solved,2011-03-12
6a00e2f4-f514-4f18-9c30-d4fa651abd4c,2011-03-12,2011,Mohkampur,30.278982,78.143046,Assault,Non-Violent,Unknown,72,4,10.14,1,Cloudy,Saturday,1,Unsolved,2011-03-12
7b97656f-84ee-4766-ba4a-28a6f1f7aa5c,2011-03-12,2011,Industrial Area,30.344283,77.911918,Smuggling,Non-Violent,Male,53,8,59.56,0,Clear,Saturday,1,Under Investigation,2011-03-12
f84f4da7-9576-4690-b19e-9da3209053ae,2011-03-13,2011,Subhash Road,30.25734,78.023053,Kidnapping,Property,Male,36,2,49.38,1,Foggy,Sunday,0,Solved,2011-03-13
35761ef5-2a05-4569-b528-02543f0dc4c7,2011-03-13,2011,Industrial Area,30.364275,77.982404,Illegal Possession,Violent,Male,56,1,37.36,0,Stormy,Sunday,0,Under Investigation,2011-03-13
64c63aaf-293b-4f2b-9ef1-e4e9d508c645,2011-03-14,2011,Majra,30.320624,78.115758,Drug Trafficking,Non-Violent,Male,48,8,23.46,1,Cloudy,Monday,0,Solved,2011-03-14
4d30ee38-b9d0-4189-886b-10a9e5bf28fb,2011-03-14,2011,Mohkampur,30.334183,78.169952,Fraud,Non-Violent,Unknown,20,4,3.85,1,Foggy,Monday,0,Solved,2011-03-14
fc8b6a10-438e-47bf-850a-1314696cbd31,2011-03-14,2011,Mohkampur,30.362266,78.008659,Fraud,Property,Unknown,21,2,9.26,1,Foggy,Monday,0,Unsolved,2011-03-14
73452aa9-a5b9-4bc6-9b97-2215b71d52a9,2011-03-16,2011,Malsi,30.312228,78.138573,Harassment,Violent,Unknown,64,10,14.15,1,Cloudy,Wednesday,0,Unsolved,2011-03-16
c5fbcfc4-fa56-43f1-9e95-6ce1b3dea5f4,2011-03-16,2011,Malsi,30.296072,77.965177,Harassment,Violent,Unknown,37,6,40.76,1,Cloudy,Wednesday,0,Under Investigation,2011-03-16
760edec8-1e24-42d0-84a4-81f055f3a0b1,2011-03-17,2011,Mohanpur,30.341163,77.924716,Attempt to Murder,Violent,Other,46,10,44.25,0,Rainy,Thursday,1,Unsolved,2011-03-17
b39874b0-574c-4bc4-8fd5-64627e7e35b9,2011-03-17,2011,Gulab Bagh,30.411982,78.000628,Assault,Property,Other,60,9,10.05,0,Cloudy,Thursday,0,Unsolved,2011-03-17
c20fd1b7-c251-4294-a459-b358ecdc2fad,2011-03-18,2011,Majra,30.420316,78.042074,Attempt to Murder,Violent,Male,52,7,32.89,1,Cloudy,Friday,0,Unsolved,2011-03-18
16a7ed2a-e942-466d-ab25-94084e218507,2011-03-18,2011,Prem Nagar,30.312943,78.086799,Cyber Crime,Property,Other,67,1,29.48,1,Rainy,Friday,0,Unsolved,2011-03-18
7f1c7da6-b866-4d95-8c37-35d0d5887c0f,2011-03-19,2011,Saharanpur Road,30.354352,78.155934,Pickpocketing,Non-Violent,Unknown,54,3,43.57,1,Clear,Saturday,0,Under Investigation,2011-03-19
911ec906-1ac0-47d3-afed-ca2b985db0ce,2011-03-19,2011,Prem Nagar,30.272711,78.030601,Pickpocketing,Property,Other,68,10,25.84,0,Rainy,Saturday,0,Solved,2011-03-19
7946b711-bfd1-4709-a2da-5696c838971b,2011-03-21,2011,Majra,30.290991,78.009576,Stalking,Violent,Unknown,24,5,36.19,0,Stormy,Monday,0,Under Investigation,2011-03-21
11b91f94-2c00-4bc9-9164-ef180796b38d,2011-03-21,2011,Malsi,30.429774,78.157697,Stalking,Non-Violent,Male,66,2,8.37,0,Stormy,Monday,0,Solved,2011-03-21
c0ad0519-e46b-4e16-b9c3-ee6cce09523b,2011-03-21,2011,Malsi,30.292643,77.938005,Murder,White-Collar,Male,20,1,56.06,0,Clear,Monday,0,Unsolved,2011-03-21
d3093992-b958-411e-8842-d41b045f62d7,2011-03-22,2011,Rajpur Road,30.366205,77.94549,Illegal Possession,Violent,Other,71,1,5.26,1,Rainy,Tuesday,1,Solved,2011-03-22
79f09a78-4429-4272-a60a-15b67e42d0d6,2011-03-23,2011,Saharanpur Road,30.449587,77.973135,Assault,Property,Female,36,4,6.48,0,Cloudy,Wednesday,0,Unsolved,2011-03-23
316eefe7-01f6-48b5-9b0b-f7e136b7a6d0,2011-03-24,2011,Majra,30.311633,78.045562,Drug Trafficking,Non-Violent,Female,60,1,5.85,1,Clear,Thursday,0,Under Investigation,2011-03-24
44c69450-94eb-4cff-823d-683b8cbdc49d,2011-03-25,2011,Mohanpur,30.436161,78.057842,Harassment,Property,Male,18,4,31.3,1,Clear,Friday,0,Unsolved,2011-03-25
041f575b-888c-46de-a920-1b880516b2a3,2011-03-26,2011,Majra,30.255987,78.138903,Pickpocketing,Property,Male,59,7,41.42,1,Foggy,Saturday,0,Under Investigation,2011-03-26
a0067737-a143-45f2-a68f-2763578a9e97,2011-03-26,2011,Majra,30.431205,78.010879,Forgery,Violent,Female,74,8,54.62,1,Cloudy,Saturday,0,Unsolved,2011-03-26
8672a8e1-d081-4e05-b347-f34c3a948c26,2011-03-26,2011,Saharanpur Road,30.316812,78.0145,Harassment,Property,Female,66,7,41.67,0,Stormy,Saturday,0,Unsolved,2011-03-26
1ed89ecd-7cca-4bdf-abbb-d1b9f932cf10,2011-03-26,2011,Malsi,30.28164,78.131662,Burglary,Violent,Other,67,10,12.18,1,Clear,Saturday,0,Unsolved,2011-03-26
6524f8f1-e099-4c6b-93c0-d738381002d2,2011-03-27,2011,Majra,30.343154,78.178409,Cyber Crime,Property,Female,47,6,32.4,0,Clear,Sunday,0,Solved,2011-03-27
60ad0c42-a760-4d72-a81d-b3e8b12eed0e,2011-03-27,2011,Gulab Bagh,30.374844,77.943059,Assault,Non-Violent,Unknown,20,8,40.56,0,Rainy,Sunday,0,Unsolved,2011-03-27
d3253598-3adb-49ca-8fb4-af96fe2cb6a5,2011-03-27,2011,Mohkampur,30.411972,78.197737,Harassment,Violent,Male,39,8,55.94,1,Clear,Sunday,0,Under Investigation,2011-03-27
c728502d-b72c-4d5b-9cc0-05161015903c,2011-03-28,2011,Saharanpur Road,30.414541,78.161181,Fraud,White-Collar,Unknown,64,7,6.17,0,Clear,Monday,0,Solved,2011-03-28
2ccf6c81-e03e-44f6-9c22-abf413e775fd,2011-03-28,2011,Mohkampur,30.292736,78.116842,Robbery,Property,Unknown,10,8,57.67,1,Rainy,Monday,0,Unsolved,2011-03-28
58b2be4e-b765-4b4b-a963-ffd4c7b5b9c6,2011-03-29,2011,Mohanpur,30.365044,77.903391,Harassment,Property,Other,26,2,19.42,1,Foggy,Tuesday,0,Unsolved,2011-03-29
fc529b53-7a82-4963-af7e-c183f66e6836,2011-03-29,2011,Shivaji Colony,30.270921,78.008254,Attempt to Murder,Violent,Unknown,30,6,40.11,1,Clear,Tuesday,0,Solved,2011-03-29
363f7eb9-51a2-4e06-b00e-6531d48d7850,2011-03-31,2011,Majra,30.357707,78.077987,Drug Trafficking,Violent,Unknown,32,9,30.67,0,Stormy,Thursday,0,Unsolved,2011-03-31
aa4ca599-c960-4c0d-8ac3-3261594e67de,2011-03-31,2011,Kudkan,30.256404,78.196156,Harassment,Property,Other,69,1,26.2,1,Stormy,Thursday,1,Solved,2011-03-31
e0d947bd-5e93-4960-971a-7727870a7b11,2011-03-31,2011,Kudkan,30.396641,78.09332,Drug Trafficking,White-Collar,Unknown,35,5,35.02,1,Stormy,Thursday,0,Solved,2011-03-31
2a62463b-bb1e-46b9-923c-fb576b14ca1f,2011-04-02,2011,Majra,30.291733,78.07802,Domestic Violence,Non-Violent,Other,32,1,21.03,0,Cloudy,Saturday,0,Under Investigation,2011-04-02
16cf0aa1-6500-4f35-86fe-6cda6e49b03f,2011-04-02,2011,Mohanpur,30.371036,78.015171,Drug Possession,White-Collar,Other,19,0,7.91,1,Cloudy,Saturday,0,Solved,2011-04-02
5b765120-9adb-46fe-953e-519fccfdf50f,2011-04-03,2011,Prem Nagar,30.345398,77.932958,Chain Snatching,Violent,Male,37,10,9.05,0,Rainy,Sunday,1,Solved,2011-04-03
5c8b8516-1822-4142-9c65-44f48ca2b133,2011-04-03,2011,Rajpur Road,30.393728,77.902187,Attempt to Murder,Violent,Unknown,31,0,12.73,0,Rainy,Sunday,0,Unsolved,2011-04-03
a9d94069-5427-4191-8e00-9fe5c7006671,2011-04-04,2011,Mohanpur,30.417312,77.96895,Drug Trafficking,White-Collar,Unknown,60,10,33.12,0,Clear,Monday,0,Unsolved,2011-04-04
39a91826-839c-47f3-b4a5-10ce00c3a42e,2011-04-05,2011,Mohanpur,30.438133,78.079328,Cyber Crime,Non-Violent,Female,24,4,55.86,0,Rainy,Tuesday,0,Under Investigation,2011-04-05
14cd8b59-013c-438c-bfcc-4d6359516822,2011-04-06,2011,Subhash Road,30.418924,78.188009,Arson,Non-Violent,Unknown,34,2,50.93,1,Cloudy,Wednesday,0,Under Investigation,2011-04-06
bcdc6fc9-6eda-442f-b77a-c6caed8eefb3,2011-04-07,2011,Subhash Road,30.269525,78.156112,Drug Trafficking,Non-Violent,Male,14,6,15.98,0,Stormy,Thursday,0,Unsolved,2011-04-07
c4b534d3-a15a-4f2f-8ce0-a5d55763471c,2011-04-07,2011,Subhash Road,30.381782,77.949205,Fraud,Non-Violent,Male,72,9,29.36,0,Stormy,Thursday,0,Solved,2011-04-07
6a01afb5-6890-4d46-8c4b-fa7bce63fdcd,2011-04-08,2011,Majra,30.345185,78.101641,Kidnapping,Property,Other,70,9,17.91,1,Cloudy,Friday,0,Under Investigation,2011-04-08
2c2de3d4-ae6d-431a-adef-494e2d3bbe5a,2011-04-09,2011,Majra,30.254052,78.106417,Assault,Property,Female,21,8,41.42,0,Clear,Saturday,0,Under Investigation,2011-04-09
63ed300a-8c60-4413-8dea-9371dae1e5ca,2011-04-11,2011,Prem Nagar,30.280317,78.009567,Assault,Property,Other,38,1,28.76,0,Cloudy,Monday,0,Solved,2011-04-11
2a10fe40-7982-4175-b0ec-69a019fa3996,2011-04-12,2011,Subhash Road,30.250395,77.938928,Kidnapping,Non-Violent,Unknown,68,2,41.62,0,Clear,Tuesday,0,Unsolved,2011-04-12
78ab4ff1-48ec-4b7a-a8e6-371518144a9d,2011-04-13,2011,Subhash Road,30.376837,78.016588,Harassment,Non-Violent,Other,22,7,6.75,0,Clear,Wednesday,0,Unsolved,2011-04-13
97a37d48-7d20-4191-8f9c-086dfb8c617d,2011-04-13,2011,Industrial Area,30.280247,77.962841,Assault,Property,Female,58,0,17.26,0,Rainy,Wednesday,0,Solved,2011-04-13
d6d0d4db-d18c-440f-9846-c670d8119ff3,2011-04-13,2011,Shivaji Colony,30.260976,77.930371,Drug Trafficking,Property,Female,39,6,15.66,0,Cloudy,Wednesday,0,Unsolved,2011-04-13
4273297c-f803-4c81-a31b-cf26976b00d8,2011-04-14,2011,Majra,30.306804,78.117817,Fraud,Violent,Unknown,16,4,20.91,1,Foggy,Thursday,0,Unsolved,2011-04-14
5283f3ff-e551-4957-a8c5-3bf5bc876966,2011-04-14,2011,Gulab Bagh,30.251727,78.132601,Harassment,Violent,Female,52,2,41.74,1,Stormy,Thursday,0,Solved,2011-04-14
d76f5cb3-3907-4d3b-bdd8-8286c71fea90,2011-04-14,2011,Kudkan,30.376303,78.146836,Drug Trafficking,White-Collar,Other,69,6,51.19,1,Stormy,Thursday,0,Under Investigation,2011-04-14
8c7cec92-e1b1-47d2-ab96-a5747c0365a0,2011-04-15,2011,Mohanpur,30.348961,77.912131,Robbery,Non-Violent,Female,71,4,13.59,1,Stormy,Friday,0,Unsolved,2011-04-15
044b2ebc-cc32-4410-a3b7-c7edaa37f07b,2011-04-15,2011,Gulab Bagh,30.439292,78.13429,Harassment,Violent,Male,47,9,40.09,0,Rainy,Friday,0,Unsolved,2011-04-15
64406fe9-ab0b-464c-a053-0e1693d8aa52,2011-04-15,2011,Kudkan,30.332058,77.953674,Pickpocketing,Violent,Female,37,5,6.25,1,Rainy,Friday,1,Unsolved,2011-04-15
c250b286-36e9-4e84-abce-4d0cac501bbe,2011-04-15,2011,Shivaji Colony,30.436646,77.934131,Pickpocketing,Non-Violent,Male,29,0,6.6,0,Foggy,Friday,0,Under Investigation,2011-04-15
09731e51-f1a9-4e5b-9b76-f989f8db092a,2011-04-15,2011,Mussoorie Road,30.252986,78.056228,Assault,Property,Male,16,3,56.41,1,Rainy,Friday,1,Unsolved,2011-04-15
4dea7bd8-18be-4d8a-9c49-d24685c83a5e,2011-04-17,2011,Mohanpur,30.273594,78.104422,Harassment,White-Collar,Unknown,40,3,49.87,0,Foggy,Sunday,0,Unsolved,2011-04-17
cb2043a4-04e7-4fc3-a006-c0bd2bf275af,2011-04-17,2011,Malsi,30.279165,78.013239,Burglary,Non-Violent,Female,27,9,6.97,0,Stormy,Sunday,0,Unsolved,2011-04-17
45e2d269-ae33-4cbe-b072-6a974a821230,2011-04-18,2011,Mohkampur,30.286887,78.082352,Cyber Crime,Violent,Female,67,0,56.66,0,Clear,Monday,0,Under Investigation,2011-04-18
b0c8f200-65b8-4db4-94ec-6dabb718f94d,2011-04-19,2011,Saharanpur Road,30.436593,78.065434,Forgery,Non-Violent,Female,62,6,3.77,1,Stormy,Tuesday,0,Unsolved,2011-04-19
d613d82e-b676-44fc-a384-b58e248544d2,2011-04-20,2011,Majra,30.42783,78.100468,Fraud,Violent,Other,72,5,51.69,0,Clear,Wednesday,0,Solved,2011-04-20
4bda3e86-1df0-478a-b764-c3c5bab9b303,2011-04-20,2011,Mohanpur,30.267471,78.137371,Domestic Violence,Violent,Female,52,7,50.64,0,Clear,Wednesday,0,Under Investigation,2011-04-20
4528bcb7-ef4a-43cd-b186-6337f8e345b1,2011-04-20,2011,Industrial Area,30.265491,78.169255,Drug Trafficking,Non-Violent,Male,45,4,58.36,1,Stormy,Wednesday,0,Solved,2011-04-20
1299e8a5-c6c3-443d-8b5b-b57067bc68c8,2011-04-21,2011,Mohanpur,30.260233,78.112426,Smuggling,Violent,Other,73,3,35.61,1,Clear,Thursday,0,Unsolved,2011-04-21
5a5ad4d4-5ed7-4c07-b04e-efb8238e96e8,2011-04-21,2011,Kudkan,30.388222,78.069852,Fraud,Non-Violent,Other,31,3,50.04,1,Stormy,Thursday,0,Solved,2011-04-21
b5185714-2a3b-4f94-a0b7-ab55222b8b3e,2011-04-21,2011,Rajpur Road,30.306034,77.973444,Robbery,Violent,Female,52,6,20.95,1,Rainy,Thursday,0,Under Investigation,2011-04-21
c23e29e2-28ae-4735-9580-8b6aeb861896,2011-04-22,2011,Majra,30.321059,78.184553,Fraud,Property,Female,33,2,29.0,1,Stormy,Friday,0,Solved,2011-04-22
6dfbea09-036b-43c6-b56c-9de43015b573,2011-04-22,2011,Malsi,30.448454,77.941139,Murder,Property,Male,74,8,46.95,1,Rainy,Friday,1,Unsolved,2011-04-22
d2f53aaa-d0ae-490e-928a-6c446a45f840,2011-04-23,2011,Majra,30.363331,77.964856,Robbery,White-Collar,Male,58,1,51.52,1,Stormy,Saturday,0,Unsolved,2011-04-23
c338cbd7-2024-4aea-b92d-74ea31755a6c,2011-04-25,2011,Gulab Bagh,30.285432,78.018443,Harassment,Violent,Unknown,54,1,46.01,1,Clear,Monday,0,Under Investigation,2011-04-25
fd011c0b-26ee-440c-ae20-a1ea706e421b,2011-04-25,2011,Saharanpur Road,30.382706,77.929992,Assault,Non-Violent,Other,52,0,10.45,1,Cloudy,Monday,0,Under Investigation,2011-04-25
38429e05-b935-4847-83e6-a856ce12dd17,2011-04-27,2011,Mohanpur,30.413261,78.063244,Robbery,Property,Female,58,2,30.84,0,Cloudy,Wednesday,0,Unsolved,2011-04-27
f4aa122e-3fe8-48bd-8d4c-d06a9357433e,2011-04-27,2011,CID Colony,30.343411,78.193875,Stalking,Property,Male,39,6,6.03,0,Stormy,Wednesday,0,Solved,2011-04-27
d569fffd-ea07-4771-a59c-7527999a9e95,2011-04-28,2011,Mohanpur,30.412916,77.913599,Cyber Crime,Property,Unknown,25,5,30.67,0,Foggy,Thursday,0,Under Investigation,2011-04-28
69accb79-904b-4c87-ae98-b9e735748720,2011-04-29,2011,Shivaji Colony,30.297734,78.031591,Drug Trafficking,Violent,Male,19,7,3.61,1,Rainy,Friday,0,Unsolved,2011-04-29
5a12930f-99da-4be3-86e3-e43764f2cc05,2011-04-30,2011,Majra,30.387266,78.016056,Fraud,Violent,Female,45,6,59.83,1,Foggy,Saturday,0,Under Investigation,2011-04-30
77b736e6-7537-43c0-9b17-a1889bffe2d1,2011-04-30,2011,Majra,30.381941,78.048816,Burglary,Violent,Male,65,4,46.57,1,Cloudy,Saturday,0,Solved,2011-04-30
0b4acd9b-6325-4ffd-b17a-78b6950e5176,2011-04-30,2011,Gulab Bagh,30.322289,77.974189,Robbery,Violent,Female,23,4,28.08,0,Rainy,Saturday,0,Under Investigation,2011-04-30
